Body,Head,Head_Coverage,Std_Confidence,PCA_Confidence,Positive_Examples,Body_size,PCA_Body_size,?b
?b hasSpouse No,Agatha_wife_of_Edward_the_Exile child ?b,3,0.6666666666666666,0.001710863986313088,2,1,1169,?b
?c parent ?a,?a father Louis_XIII,2,1.0,0.004705882352941176,2,1,425,?a
?b http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?c,Joan_I_of_Navarre successor ?b,2,1.0,0.0007541478129713424,2,1,2652,?b
?b spouse ?c,Theobald_II_Duke_of_Lorraine parent ?b,2,1.0,0.002600780234070221,2,1,769,?b
?a predecessor ?c   ?c parent ?b,?a predecessor ?b,358,0.0111731843575419,0.010101010101010102,4,2,396,?a
?c successor ?a   ?d mother ?c   ?b child ?d,?a successor ?b,354,0.005649717514124294,0.07692307692307693,2,3,26,?a
?c spouse ?b,Maria_Luisa_of_Parma parent ?b,2,1.0,0.002642007926023778,2,1,757,?b
?b parent ?c,Margaret_Countess_of_Anjou child ?b,5,0.4,0.0032258064516129032,2,1,620,?b
Valdemar_I_of_Denmark parent ?a,?a http://www.w3.org/1999/02/22-rdf-syntax-ns#type Person,2652,0.0007541478129713424,1.0,2,1,2,?a
?c child ?b,Maria_Luisa_of_Spain child ?b,10,1.0,0.00835421888053467,10,1,1197,?b
?a child Marie_of_Brittany_Countess_of_Saint_Pol,?a http://www.w3.org/1999/02/22-rdf-syntax-ns#type Person,2652,0.0007541478129713424,1.0,2,1,2,?a
?a mother Isabella_of_Portugal,?a http://www.w3.org/1999/02/22-rdf-syntax-ns#type Person,2652,0.0007541478129713424,1.0,2,1,2,?a
?a father ?c,?a child Conrad_of_Ivrea,2,1.0,0.006472491909385114,2,1,309,?a
?a child Margaret_of_Valois_Duchess_of_Berry,?a http://www.w3.org/1999/02/22-rdf-syntax-ns#type Person,2652,0.0007541478129713424,1.0,2,1,2,?a
?a mother ?c,?a child Gisela_of_France_Countess_of_Ponthieu,2,1.0,0.006968641114982578,2,1,287,?a
?a predecessor ?c   ?d child ?c   ?d spouse ?b,?a mother ?b,408,0.014705882352941176,0.05042016806722689,6,3,119,?a
?c child ?a   ?d spouse ?c   ?d child ?b,?a predecessor ?b,358,0.025139664804469275,0.026627218934911243,9,3,338,?a
?a father ?c,?a name James_I,3,0.6666666666666666,0.004366812227074236,2,1,458,?a
?b hasSpouse No,Francis_II_Holy_Roman_Emperor child ?b,6,0.8333333333333334,0.00427715996578272,5,1,1169,?b
?c successor ?a   ?c predecessor ?d   ?d gender ?b,?a gender ?b,892,0.07062780269058296,0.8513513513513513,63,3,74,?a
?a child ?c,?a child Jean_Gordon_Countess_of_Bothwell,2,1.0,0.00468384074941452,2,1,427,?a
Joseph_II_Holy_Roman_Emperor predecessor ?b,Charles_VII_Holy_Roman_Emperor successor ?b,2,1.0,1.0,2,1,2,?b
?a http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?c,?a name Joan_I,2,1.0,0.0034542314335060447,2,1,579,?a
?c spouse ?b,John_I_Duke_of_Brittany parent ?b,2,1.0,0.002642007926023778,2,1,757,?b
?a http://www.w3.org/1999/02/22-rdf-syntax-ns#type Person,"?a gender ""male""",485,1.0,0.5437219730941704,485,1,892,?a
Jacquetta_of_Luxembourg child ?a,?a http://www.w3.org/1999/02/22-rdf-syntax-ns#type Person,2652,0.0030165912518853697,1.0,8,1,8,?a
"?b gender ""male""",Henry_VII_Holy_Roman_Emperor successor ?b,2,1.0,0.004123711340206186,2,1,485,?b
?a parent ?c,?a child Louis_XI,2,1.0,0.005141388174807198,2,1,389,?a
?c predecessor ?b,Rudolph_II_of_Burgundy child ?b,2,1.0,0.006430868167202572,2,1,311,?b
?c predecessor ?a   ?d child ?c   ?d child ?b,?a successor ?b,354,0.519774011299435,0.23741935483870968,184,3,775,?a
?a parent Catherine_de_Medici,?a http://www.w3.org/1999/02/22-rdf-syntax-ns#type Person,2652,0.0015082956259426848,1.0,4,1,4,?a
?a father Rudolf_I_of_Germany,?a parent Gertrude_of_Hohenberg,3,1.0,1.0,3,1,3,?a
?b http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?c,Victor_Amadeus_III_of_Sardinia child ?b,8,1.0,0.0030165912518853697,8,1,2652,?b
?a http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?c,?a mother Maria_Carolina_of_Austria,2,1.0,0.004901960784313725,2,1,408,?a
?c father ?a,?a name John_I,4,0.75,0.009868421052631578,3,1,304,?a
?a hasSpouse ?c,?a name Peter_I,3,1.0,0.007009345794392523,3,1,428,?a
?a name ?c   ?b successor ?c,?a name ?b,585,0.0,0.0,0,2,17,?a
?b spouse Charles_Emmanuel_II_Duke_of_Savoy,Charles_Emmanuel_II_Duke_of_Savoy spouse ?b,2,1.0,1.0,2,1,2,?b
?a parent ?c,?a child Edmund_Tudor_Duke_of_Somerset,2,1.0,0.005141388174807198,2,1,389,?a
?b father ?c,Matilda_of_Brabant_Countess_of_Artois parent ?b,2,1.0,0.0035650623885918,2,1,561,?b
Marie_of_Brabant_Queen_of_France child ?a,?a hasSpouse Yes,759,0.002635046113306983,0.6666666666666666,2,1,3,?a
?b child Catherine_of_France_Countess_of_Charolais,Louis_XI parent ?b,2,1.0,1.0,2,1,2,?b
?c spouse ?a,?a child Eleanor_of_Aragon_Queen_of_Portugal,2,1.0,0.006622516556291391,2,1,302,?a
?b parent Joan_I_of_Navarre,Joan_I_of_Navarre child ?b,4,1.0,1.0,4,1,4,?b
?b child Rozala_of_Italy,Rozala_of_Italy parent ?b,2,1.0,1.0,2,1,2,?b
Louis_XI parent ?a,?a child Joan_of_France_Duchess_of_Bourbon,2,1.0,1.0,2,1,2,?a
?a father Philip_I_of_Castile,?a http://www.w3.org/1999/02/22-rdf-syntax-ns#type Person,2652,0.0007541478129713424,1.0,2,1,2,?a
?a hasSpouse Yes,?a child Isabella_of_Austria,2,1.0,0.006493506493506494,2,1,308,?a
?a child ?c,?a child Archduchess_Maria_Elisabeth_of_Austria_born_1737,2,1.0,0.00468384074941452,2,1,427,?a
?a hasSpouse Yes,?a parent Louis_IX_of_France,3,1.0,0.007194244604316547,3,1,417,?a
?b successor ?c,Henri_Count_of_Chambord successor ?b,2,1.0,0.006430868167202572,2,1,311,?b
?a spouse ?c,?a child Yolande_of_Aragon,2,1.0,0.006289308176100629,2,1,318,?a
?a child Bertha_of_Burgundy,?a child Rudolph_III_of_Burgundy,2,1.0,1.0,2,1,2,?a
?b hasSpouse Yes,Hugh_IV_Duke_of_Burgundy spouse ?b,2,1.0,0.002635046113306983,2,1,759,?b
?c spouse ?a,?a father Robert_II_Duke_of_Burgundy,3,1.0,0.007853403141361256,3,1,382,?a
?a child ?c,?a child Archduke_Joseph_Franz_of_Austria,2,1.0,0.00468384074941452,2,1,427,?a
?a mother ?c   ?c spouse ?d   ?d successor ?b,?a predecessor ?b,358,0.01675977653631285,0.07407407407407407,6,3,81,?a
?c parent ?b,Philip_II_Duke_of_Savoy parent ?b,2,1.0,0.0024630541871921183,2,1,812,?b
?a name ?c,?a successor Henry_III_of_England,2,1.0,0.010526315789473684,2,1,190,?a
?b father ?c,Henry_III_Duke_of_Brabant parent ?b,2,1.0,0.0035650623885918,2,1,561,?b
?b http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?c,Victor_Amadeus_II_of_Sardinia child ?b,5,1.0,0.001885369532428356,5,1,2652,?b
"?a gender ""male""",?a parent Louis_Philippe_I,2,1.0,0.006944444444444444,2,1,288,?a
?a parent William_III_Duke_of_Aquitaine,?a mother Gerloc,2,1.0,1.0,2,1,2,?a
?c spouse ?a   ?d mother ?c   ?d gender ?b,?a gender ?b,892,0.09977578475336323,0.49171270718232046,89,3,181,?a
?a parent Gerberga_of_Saxony,?a hasSpouse Yes,759,0.002635046113306983,1.0,2,1,2,?a
?b gender ?c,Henry_VII_Holy_Roman_Emperor child ?b,3,0.6666666666666666,0.002242152466367713,2,1,892,?b
?a child Francis_IV_Duke_of_Modena,?a child Archduchess_Maria_Leopoldine_of_Austria_Este,2,1.0,1.0,2,1,2,?a
?a father ?c   ?b parent ?c,?a spouse ?b,865,0.0011560693641618498,0.002352941176470588,1,2,425,?a
?c father ?a,?a successor Henry_III_of_England,2,1.0,0.01282051282051282,2,1,156,?a
?c spouse ?b,Baldwin_IV_Count_of_Flanders parent ?b,2,1.0,0.002642007926023778,2,1,757,?b
?a successor ?c   ?b child ?c,?a marriedTo ?b,15,0.2,0.5,3,2,6,?a
?a successor ?c   ?d successor ?c   ?d hasSpouse ?b,?a hasSpouse ?b,1928,0.12863070539419086,0.8611111111111112,248,3,288,?a
?c child ?a,"?a gender ""female""",407,0.35872235872235875,0.453416149068323,146,1,322,?a
?b father ?c,Charles_VI_of_France parent ?b,2,1.0,0.0035650623885918,2,1,561,?b
_thelwulf_King_of_Wessex child ?a,?a hasSpouse No,1169,0.003421727972626176,0.8,4,1,5,?a
?b hasSpouse No,Louis_IX_of_France child ?b,8,0.625,0.00427715996578272,5,1,1169,?b
?c child ?a   ?d spouse ?c   ?d parent ?b,?a predecessor ?b,358,0.008379888268156424,0.01507537688442211,3,3,199,?a
?a predecessor Charles_the_Fat,?a hasSpouse No,1169,0.0025662959794696323,0.75,3,1,4,?a
?a child Louis_Philippe_I,?a hasSpouse Yes,759,0.002635046113306983,1.0,2,1,2,?a
Marie_of_France_Duchess_of_Bar child ?a,?a http://www.w3.org/1999/02/22-rdf-syntax-ns#type Person,2652,0.0011312217194570137,1.0,3,1,3,?a
?a child ?c,?a child Marie_Z_phyrine_of_France,2,1.0,0.00468384074941452,2,1,427,?a
?c child ?a   ?d parent ?c   ?d parent ?b,?a mother ?b,408,0.4803921568627451,0.48157248157248156,196,3,407,?a
?a parent Maria_of_Swabia,?a father Henry_II_Duke_of_Brabant,2,1.0,1.0,2,1,2,?a
?b spouse ?c,Louis_IV_Holy_Roman_Emperor parent ?b,2,1.0,0.002600780234070221,2,1,769,?b
?a http://www.w3.org/1999/02/22-rdf-syntax-ns#type Person,?a spouse Louis_VI_of_France,2,1.0,0.002600780234070221,2,1,769,?a
?b spouse Catherine_of_Valois,Catherine_of_Valois spouse ?b,2,1.0,1.0,2,1,2,?b
?b http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?c,John_I_of_Castile child ?b,2,1.0,0.0007541478129713424,2,1,2652,?b
?a child Princess_Maria_Antonia_of_Naples_and_Sicily,?a http://www.w3.org/1999/02/22-rdf-syntax-ns#type Person,2652,0.0007541478129713424,1.0,2,1,2,?a
?b hasSpouse Yes,Godfrey_I_Count_of_Louvain spouse ?b,2,1.0,0.002635046113306983,2,1,759,?b
Joan_I_of_Navarre child ?a,?a parent Philip_IV_of_France,4,1.0,1.0,4,1,4,?a
?b http://www.w3.org/1999/02/22-rdf-syntax-ns#type Person,Maria_Luisa_of_Spain child ?b,10,1.0,0.003770739064856712,10,1,2652,?b
?a http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?c,?a successor Frederick_III_Holy_Roman_Emperor,2,1.0,0.006430868167202572,2,1,311,?a
?b http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?c,Galeazzo_Maria_Sforza parent ?b,2,1.0,0.0007541478129713424,2,1,2652,?b
?b hasSpouse ?c,Frederick_III_Holy_Roman_Emperor predecessor ?b,3,1.0,0.0015560165975103733,3,1,1928,?b
?b hasSpouse Yes,Louis_III_of_France parent ?b,2,1.0,0.002635046113306983,2,1,759,?b
Bona_of_Savoy child ?a,?a http://www.w3.org/1999/02/22-rdf-syntax-ns#type Person,2652,0.0011312217194570137,1.0,3,1,3,?a
?c parent ?a,?a child Archduchess_Anna_of_Austria,2,1.0,0.006309148264984227,2,1,317,?a
Henrietta_Maria parent ?a,?a child Nicolas_Henri_Duke_of_Orl_ans,2,1.0,1.0,2,1,2,?a
?b hasSpouse ?c,Ramon_Berenguer_IV_Count_of_Provence child ?b,4,1.0,0.002074688796680498,4,1,1928,?b
?a http://www.w3.org/1999/02/22-rdf-syntax-ns#type Person,?a child Charles_IX_of_France,2,1.0,0.00468384074941452,2,1,427,?a
?a marriedTo ?c   ?c predecessor ?d   ?d hasSpouse ?b,?a hasSpouse ?b,1928,0.001037344398340249,0.5,2,3,4,?a
?c child ?a   ?b spouse ?c,?a predecessor ?b,358,0.11173184357541899,0.17699115044247787,40,2,226,?a
?a spouse Margaret_Countess_of_Vertus,?a hasSpouse Yes,759,0.002635046113306983,1.0,2,1,2,?a
?a spouse Louis_XII,?a hasSpouse Yes,759,0.002635046113306983,1.0,2,1,2,?a
?b hasSpouse No,Eleanor_of_Alburquerque child ?b,6,0.6666666666666666,0.003421727972626176,4,1,1169,?b
?a parent ?c   ?b predecessor ?c,?a mother ?b,408,0.00980392156862745,0.01951219512195122,4,2,205,?a
?a hasSpouse ?c,?a successor George_I_of_Great_Britain,2,1.0,0.008064516129032258,2,1,248,?a
Ferdinand_II_of_Le_n spouse ?a,?a hasSpouse Yes,759,0.002635046113306983,1.0,2,1,2,?a
?a parent ?c,?a child Marie_of_Savoy_Countess_of_Saint_Pol,2,1.0,0.005141388174807198,2,1,389,?a
?a http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?c,?a father Ferdinand_I_of_Aragon,2,1.0,0.0035650623885918,2,1,561,?a
?c parent ?a,?a child Louis_XVI,2,1.0,0.006309148264984227,2,1,317,?a
?b hasSpouse ?c,Cosimo_I_de_Medici_Grand_Duke_of_Tuscany child ?b,8,1.0,0.004149377593360996,8,1,1928,?b
?b parent ?c,Maria_Theresa_of_Austria_Este_Queen_of_Sardinia parent ?b,2,1.0,0.0032258064516129032,2,1,620,?b
Agnes_of_France_Duchess_of_Burgundy child ?a,?a http://www.w3.org/1999/02/22-rdf-syntax-ns#type Person,2652,0.0011312217194570137,1.0,3,1,3,?a
?b http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?c,Afonso_III_of_Portugal child ?b,7,1.0,0.0026395173453996985,7,1,2652,?b
?b hasSpouse Yes,Louis_X_of_France parent ?b,2,1.0,0.002635046113306983,2,1,759,?b
?a predecessor Alfonso_VII_of_Le_n_and_Castile,?a http://www.w3.org/1999/02/22-rdf-syntax-ns#type Person,2652,0.0007541478129713424,1.0,2,1,2,?a
?a gender ?c,?a mother Adelaide_of_Maurienne,2,1.0,0.006430868167202572,2,1,311,?a
?a child Charlotte_of_Savoy,?a child Amadeus_IX_Duke_of_Savoy,2,1.0,1.0,2,1,2,?a
?a parent ?c   ?d father ?c   ?d parent ?b,?a parent ?b,946,0.7600422832980972,0.9448094612352168,719,3,761,?a
Infanta_Luisa_Fernanda_Duchess_of_Montpensier child ?b,Antoine_Duke_of_Montpensier child ?b,4,1.0,1.0,4,1,4,?b
?a gender ?c,?a child Beatrice_of_England,2,1.0,0.0060790273556231,2,1,329,?a
John_I_of_Castile parent ?a,?a http://www.w3.org/1999/02/22-rdf-syntax-ns#type Person,2652,0.0007541478129713424,1.0,2,1,2,?a
?b http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?c,Louis_VIII_of_France successor ?b,2,1.0,0.0007541478129713424,2,1,2652,?b
?b hasSpouse No,Philip_II_Duke_of_Savoy child ?b,4,0.75,0.0025662959794696323,3,1,1169,?b
?b http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?c,Louis_Philippe_I_Duke_of_Orl_ans spouse ?b,2,1.0,0.0007541478129713424,2,1,2652,?b
?a http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?c,?a parent Bonne_of_Luxembourg,3,1.0,0.004838709677419355,3,1,620,?a
Margaret_of_Austria_Queen_of_Spain parent ?a,?a http://www.w3.org/1999/02/22-rdf-syntax-ns#type Person,2652,0.0007541478129713424,1.0,2,1,2,?a
?c child ?b,Claude_of_France child ?b,5,1.0,0.004177109440267335,5,1,1197,?b
?b child Marie_Antoinette,Maria_Carolina_of_Austria parent ?b,2,1.0,1.0,2,1,2,?b
?c spouse ?a,?a child Anne_of_Brittany,2,1.0,0.006622516556291391,2,1,302,?a
?a spouse ?c   ?c successor ?d   ?d gender ?b,?a gender ?b,892,0.023542600896860985,0.22105263157894736,21,3,95,?a
?a name Francis_II,?a hasSpouse Yes,759,0.002635046113306983,1.0,2,1,2,?a
?a gender ?c,?a father Richard_Fitzalan_3rd_Earl_of_Arundel,2,1.0,0.004672897196261682,2,1,428,?a
?a hasSpouse Yes,?a spouse Edward_I_of_England,2,1.0,0.0034071550255536627,2,1,587,?a
William_IX_Duke_of_Aquitaine parent ?a,?a hasSpouse Yes,759,0.002635046113306983,1.0,2,1,2,?a
?a spouse ?c,?a child Isabella_of_Austria,2,1.0,0.006289308176100629,2,1,318,?a
?c child ?a   ?d spouse ?c   ?d father ?b,?a predecessor ?b,358,0.0111731843575419,0.03773584905660377,4,3,106,?a
?c parent ?a,?a name Henry_II,3,1.0,0.006896551724137931,3,1,435,?a
?a mother Margaret_Countess_of_Anjou,?a http://www.w3.org/1999/02/22-rdf-syntax-ns#type Person,2652,0.0007541478129713424,1.0,2,1,2,?a
Alys_of_France_Countess_of_Vexin parent ?a,?a child Alys_of_France_Countess_of_Vexin,2,1.0,1.0,2,1,2,?a
?c mother ?a   ?c parent ?b,?a child ?b,1508,0.001326259946949602,0.008333333333333333,2,2,240,?a
?a gender ?c   ?d gender ?c   ?d child ?b,?a parent ?b,946,0.17547568710359407,0.000616673972643451,166,3,269186,?a
?b hasSpouse ?c,Sancho_IV_of_Castile child ?b,4,1.0,0.002074688796680498,4,1,1928,?b
?a name ?c,?a parent Agnes_of_France_Duchess_of_Burgundy,2,1.0,0.004048582995951417,2,1,494,?a
?c mother ?a   ?d spouse ?c   ?d http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?b,?a http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?b,2652,0.09954751131221719,1.0,264,3,264,?a
?b http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?c,James_V_of_Scotland child ?b,3,1.0,0.0011312217194570137,3,1,2652,?b
?a parent ?c   ?d mother ?c   ?d father ?b,?a parent ?b,946,0.23678646934460887,0.7697594501718213,224,3,291,?a
Louis_Philippe_I successor ?a,?a predecessor Prince_Philippe_Count_of_Paris,2,1.0,1.0,2,1,2,?a
?a parent ?c,?a parent Louis_IX_of_France,3,1.0,0.004838709677419355,3,1,620,?a
?b parent ?c,Henry_III_Duke_of_Brabant parent ?b,2,1.0,0.0032258064516129032,2,1,620,?b
?a name ?c   ?b spouse ?c,?a name ?b,585,0.0,0.0,0,2,83,?a
?a father Philip_III_of_France,"?a gender ""male""",485,0.004123711340206186,1.0,2,1,2,?a
?b parent ?c,Antoine_Duke_of_Montpensier parent ?b,2,1.0,0.0032258064516129032,2,1,620,?b
?c successor ?a   ?d predecessor ?c   ?d gender ?b,?a gender ?b,892,0.15582959641255606,0.9788732394366197,139,3,142,?a
?a successor ?c   ?d mother ?c   ?d parent ?b,?a child ?b,1508,0.003978779840848806,0.3,6,3,20,?a
?a gender ?c,?a spouse Eleanor_of_Austria,2,1.0,0.003552397868561279,2,1,563,?a
?b hasSpouse No,Prince_Philippe_Count_of_Paris successor ?b,2,1.0,0.001710863986313088,2,1,1169,?b
James_I_of_Scotland parent ?a,?a http://www.w3.org/1999/02/22-rdf-syntax-ns#type Person,2652,0.0007541478129713424,1.0,2,1,2,?a
?a spouse ?c   ?c marriedTo ?b,?a mother ?b,408,0.0024509803921568627,0.3333333333333333,1,2,3,?a
?c spouse ?a,?a father Louis_the_Pious,2,1.0,0.005235602094240838,2,1,382,?a
?a spouse ?c,?a father Otto_IV_Count_of_Burgundy,2,1.0,0.005076142131979695,2,1,394,?a
?c parent ?b,Louis_I_Duke_of_Orl_ans child ?b,3,0.6666666666666666,0.0024630541871921183,2,1,812,?b
?a spouse ?c   ?d child ?c   ?d hasSpouse ?b,?a hasSpouse ?b,1928,0.11358921161825726,0.9439655172413793,219,3,232,?a
?a child Marie_of_France_Countess_of_Champagne,?a http://www.w3.org/1999/02/22-rdf-syntax-ns#type Person,2652,0.0007541478129713424,1.0,2,1,2,?a
?c parent ?a   ?c name ?d   ?d http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?b,?a http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?b,2652,0.24773755656108598,1.0,657,3,657,?a
?a predecessor ?c   ?d successor ?c   ?d child ?b,?a spouse ?b,865,0.0023121387283236996,0.006349206349206349,2,3,315,?a
?a child ?c   ?d child ?c   ?b predecessor ?d,?a child ?b,1508,0.11671087533156499,0.5333333333333333,176,3,330,?a
?a child ?c   ?c parent ?d   ?b predecessor ?d,?a child ?b,1508,0.09681697612732096,0.6160337552742616,146,3,237,?a
?c child ?a,?a child Louis_Duke_of_Burgundy_1751_1761,2,1.0,0.006825938566552901,2,1,293,?a
?a name ?c,?a father Louis_IV_of_France,2,1.0,0.004366812227074236,2,1,458,?a
?b child Louis_Joseph_Dauphin_of_France,Marie_Th_r_se_of_France parent ?b,2,1.0,1.0,2,1,2,?b
?b successor ?c,Isabella_of_France parent ?b,2,1.0,0.006430868167202572,2,1,311,?b
?c spouse ?b,Robert_I_Duke_of_Burgundy spouse ?b,2,1.0,0.002642007926023778,2,1,757,?b
"?a gender ""female""",?a spouse Maximilian_I_Holy_Roman_Emperor,3,0.6666666666666666,0.006779661016949152,2,1,295,?a
?a parent ?c   ?c child ?d   ?d parent ?b,?a mother ?b,408,0.4877450980392157,0.5,199,3,398,?a
?a child Richard_I_of_England,?a child John_King_of_England,2,1.0,1.0,2,1,2,?a
?c parent ?a,?a child John_of_Eltham_Earl_of_Cornwall,2,1.0,0.006309148264984227,2,1,317,?a
?c father ?a,?a name Robert_II,4,0.5,0.006578947368421052,2,1,304,?a
?c child ?a,?a child Archduke_Joseph_of_Austria_Palatine_of_Hungary,2,1.0,0.006825938566552901,2,1,293,?a
?b http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?c,Henrietta_Maria parent ?b,2,1.0,0.0007541478129713424,2,1,2652,?b
Henry_II_of_England parent ?a,?a http://www.w3.org/1999/02/22-rdf-syntax-ns#type Person,2652,0.0007541478129713424,1.0,2,1,2,?a
?a name ?c,?a child Archduke_Joseph_Franz_of_Austria,2,1.0,0.006191950464396285,2,1,323,?a
?a spouse ?c,?a mother Anne_of_Cyprus,3,1.0,0.00967741935483871,3,1,310,?a
?c successor ?b,Henry_of_Bohemia successor ?b,2,1.0,0.006920415224913495,2,1,289,?b
?c successor ?a,?a http://www.w3.org/1999/02/22-rdf-syntax-ns#type Person,2652,0.10897435897435898,1.0,289,1,289,?a
?c successor ?a   ?c child ?d   ?b child ?d,?a predecessor ?b,358,0.44972067039106145,0.5897435897435898,161,3,273,?a
?c name ?a   ?b name ?c,?a marriedTo ?b,15,0.0,0.0,0,2,3,?a
?a predecessor ?c   ?c successor ?b,?a spouse ?b,865,0.0023121387283236996,0.011049723756906077,2,2,181,?a
?c spouse ?a,?a father Hugh_IV_Duke_of_Burgundy,2,1.0,0.005235602094240838,2,1,382,?a
?c name ?a   ?c father ?b,?a name ?b,585,0.0,0.0,0,2,74,?a
?b gender ?c,Isabeau_of_Bavaria parent ?b,2,1.0,0.002242152466367713,2,1,892,?b
?a http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?c,?a child Louis_of_Anjou_Marquis_of_Pont___Mousson,2,1.0,0.00468384074941452,2,1,427,?a
?a parent ?c,?a child Vsevolod_I_of_Kiev,2,1.0,0.005141388174807198,2,1,389,?a
?a child Ernest_Augustus_King_of_Hanover,?a child Prince_Adolphus_Duke_of_Cambridge,2,1.0,1.0,2,1,2,?a
?b hasSpouse ?c,Henry_of_Bohemia successor ?b,2,1.0,0.001037344398340249,2,1,1928,?b
?a parent Hedwig_of_Bavaria,?a father Welf_father_of_Judith,2,1.0,1.0,2,1,2,?a
?a http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?c,?a parent Marie_of_Luxembourg_Countess_of_Vend_me,2,1.0,0.0032258064516129032,2,1,620,?a
Louis_VI_of_France child ?a,"?a gender ""male""",485,0.004123711340206186,1.0,2,1,2,?a
?b http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?c,Joseph_II_Holy_Roman_Emperor predecessor ?b,2,1.0,0.0007541478129713424,2,1,2652,?b
Marie_de_Medici child ?a,?a parent Henry_IV_of_France,3,1.0,1.0,3,1,3,?a
?a parent ?c   ?c spouse ?b,?a mother ?b,408,0.5490196078431373,0.42829827915869984,224,2,523,?a
?a http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?c,?a mother Maria_of_Swabia,2,1.0,0.004901960784313725,2,1,408,?a
?b spouse ?c,John_of_Gaunt child ?b,5,0.4,0.002600780234070221,2,1,769,?b
?b predecessor ?c,Maria_Theresa successor ?b,3,1.0,0.009868421052631578,3,1,304,?b
?a parent Charles_I_Duke_of_Bourbon,?a mother Agnes_of_Burgundy_Duchess_of_Bourbon,2,1.0,1.0,2,1,2,?a
?a spouse ?c,?a father Francis_Count_of_Vend_me,2,1.0,0.005076142131979695,2,1,394,?a
?b hasSpouse ?c,Louis_Philippe_I_Duke_of_Orl_ans child ?b,2,1.0,0.001037344398340249,2,1,1928,?b
?c spouse ?a,?a mother Gerberga_of_Saxony,2,1.0,0.00684931506849315,2,1,292,?a
?b name ?c,Joan_of_Valois_Countess_of_Hainaut parent ?b,2,1.0,0.0034542314335060447,2,1,579,?b
Louis_IV_of_France child ?b,Gerberga_of_Saxony child ?b,3,0.6666666666666666,1.0,2,1,2,?b
?c child ?b,Louis_XII parent ?b,2,1.0,0.001670843776106934,2,1,1197,?b
?c spouse ?a,?a child Charles_Duke_of_Lower_Lorraine,2,1.0,0.006622516556291391,2,1,302,?a
?a http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?c,?a child Margaret_of_France_Queen_of_England,2,1.0,0.00468384074941452,2,1,427,?a
?b http://www.w3.org/1999/02/22-rdf-syntax-ns#type Person,_lffl_d_wife_of_Edward_the_Elder child ?b,4,1.0,0.0015082956259426848,4,1,2652,?b
?c parent ?a   ?d spouse ?c   ?d http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?b,?a http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?b,2652,0.22435897435897437,1.0,595,3,595,?a
?b gender ?c,Frederick_Prince_of_Wales parent ?b,2,1.0,0.002242152466367713,2,1,892,?b
?b child Charlotte_of_Mecklenburg_Strelitz,Charlotte_of_Mecklenburg_Strelitz parent ?b,2,1.0,1.0,2,1,2,?b
?b hasSpouse ?c,John_I_Count_of_Hainaut parent ?b,2,1.0,0.001037344398340249,2,1,1928,?b
