Body,Head,Head_Coverage,Std_Confidence,PCA_Confidence,Positive_Examples,Body_size,PCA_Body_size,?b
?c child ?a   ?b mother ?c,?a spouse ?b,865,0.0011560693641618498,0.003968253968253968,1,2,252,?a
?c spouse ?a   ?d spouse ?c   ?d hasSpouse ?b,?a hasSpouse ?b,1928,0.2505186721991701,1.0,483,3,483,?a
?a spouse ?c   ?d parent ?c   ?d hasSpouse ?b,?a hasSpouse ?b,1928,0.15819502074688796,0.9159159159159159,305,3,333,?a
?c spouse ?a   ?d child ?c   ?b spouse ?d,?a parent ?b,946,0.003171247357293869,0.011406844106463879,3,3,263,?a
?c predecessor ?a   ?d successor ?c   ?b parent ?d,?a predecessor ?b,358,0.013966480446927373,0.028901734104046242,5,3,173,?a
?c name ?a   ?c name ?d   ?d mother ?b,?a child ?b,1508,0.0,0.0,0,3,32,?a
?c name ?a   ?c http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?d   ?b http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?d,?a name ?b,585,0.16923076923076924,0.0003888574660633484,99,3,254592,?a
?a hasSpouse ?c   ?d hasSpouse ?c   ?d predecessor ?b,?a successor ?b,354,0.2966101694915254,0.0028999116217410517,105,3,36208,?a
?c mother ?a   ?c spouse ?d   ?d http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?b,?a http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?b,2652,0.10520361990950226,1.0,279,3,279,?a
?c parent ?a   ?d child ?c   ?d http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?b,?a http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?b,2652,0.1568627450980392,1.0,416,3,416,?a
?c spouse ?a   ?c marriedTo ?b,?a mother ?b,408,0.0024509803921568627,0.5,1,2,2,?a
?a parent ?c   ?d parent ?c   ?d parent ?b,?a father ?b,561,0.7967914438502673,0.5457875457875457,447,3,819,?a
?c spouse ?a   ?c http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?b,?a http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?b,2652,0.2854449472096531,1.0,757,2,757,?a
?a child ?c   ?b child ?c,?a marriedTo ?b,15,0.5333333333333333,0.47058823529411764,8,2,17,?a
?a parent ?c   ?c spouse ?b,?a father ?b,561,0.41711229946524064,0.4076655052264808,234,2,574,?a
?c spouse ?a   ?d name ?c   ?b name ?d,?a parent ?b,946,0.0,0.0,0,3,46,?a
?c spouse ?a   ?d child ?c   ?d hasSpouse ?b,?a hasSpouse ?b,1928,0.11203319502074689,0.9432314410480349,216,3,229,?a
?c successor ?a   ?d father ?c   ?b child ?d,?a parent ?b,946,0.09090909090909091,0.7049180327868853,86,3,122,?a
?a name ?c   ?d name ?c   ?b mother ?d,?a parent ?b,946,0.0,0.0,0,3,155,?a
?c mother ?a   ?c predecessor ?b,?a spouse ?b,865,0.07052023121387284,0.4728682170542636,61,2,129,?a
?a spouse ?c   ?b father ?c,?a child ?b,1508,0.07427055702917772,0.6588235294117647,112,2,170,?a
?c father ?a   ?c http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?d   ?b http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?d,?a father ?b,561,0.483065953654189,0.0003770739064856712,271,3,718692,?a
?c successor ?a   ?c mother ?b,?a parent ?b,946,0.004228329809725159,0.03773584905660377,4,2,106,?a
?a parent ?c   ?d parent ?c   ?d father ?b,?a father ?b,561,0.9055258467023173,1.0,508,3,508,?a
?a predecessor ?c   ?b spouse ?c,?a father ?b,561,0.0142602495543672,0.05128205128205128,8,2,156,?a
?a spouse ?c   ?c predecessor ?b,?a parent ?b,946,0.0010570824524312897,0.008130081300813009,1,2,123,?a
?a http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?c   ?b http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?c,?a hasSpouse ?b,1928,1.0,0.0003770739064856712,1928,2,5113056,?a
?c child ?a   ?d parent ?c   ?d child ?b,?a spouse ?b,865,0.006936416184971098,0.004629629629629629,6,3,1296,?a
?c successor ?a   ?d successor ?c   ?d http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?b,?a http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?b,2652,0.06862745098039216,1.0,182,3,182,?a
?a mother ?c   ?c predecessor ?b,?a parent ?b,946,0.004228329809725159,0.16666666666666666,4,2,24,?a
?a predecessor ?c   ?c child ?d   ?d mother ?b,?a parent ?b,946,0.06342494714587738,0.6593406593406593,60,3,91,?a
?a parent ?c   ?d mother ?c   ?d father ?b,?a father ?b,561,0.49732620320855614,1.0,279,3,279,?a
?a gender ?c   ?d gender ?c   ?b mother ?d,?a spouse ?b,865,0.15953757225433526,0.0013598738667717778,138,3,101480,?a
?a http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?c   ?b http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?c,?a mother ?b,408,1.0,0.0003770739064856712,408,2,1082016,?a
?b mother ?a,?a successor ?b,354,0.031073446327683617,0.4230769230769231,11,1,26,?a
?c parent ?a   ?d name ?c   ?b mother ?d,?a mother ?b,408,0.0024509803921568627,0.03225806451612903,1,3,31,?a
?a name ?c   ?d name ?c   ?d hasSpouse ?b,?a hasSpouse ?b,1928,0.22199170124481327,0.9794050343249427,428,3,437,?a
?c name ?a   ?c child ?d   ?b father ?d,?a name ?b,585,0.0,0.0,0,3,41,?a
?a predecessor ?c   ?c parent ?d   ?d http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?b,?a http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?b,2652,0.08484162895927602,1.0,225,3,225,?a
?a spouse ?c   ?c name ?d   ?d http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?b,?a http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?b,2652,0.1689291101055807,1.0,448,3,448,?a
?a successor ?c   ?c father ?d   ?d http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?b,?a http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?b,2652,0.07352941176470588,1.0,195,3,195,?a
?a child ?c   ?d child ?c   ?b father ?d,?a successor ?b,354,0.22033898305084745,0.42857142857142855,78,3,182,?a
?a predecessor ?c   ?b parent ?c,?a predecessor ?b,358,0.0111731843575419,0.014084507042253521,4,2,284,?a
?a father ?c   ?d parent ?c   ?d mother ?b,?a parent ?b,946,0.24841437632135308,0.7366771159874608,235,3,319,?a
?c predecessor ?a   ?d child ?c   ?d child ?b,?a father ?b,561,0.0035650623885918,0.0039603960396039604,2,3,505,?a
?c child ?a   ?d parent ?c   ?d father ?b,?a predecessor ?b,358,0.2737430167597765,0.725925925925926,98,3,135,?a
?a father ?c   ?d spouse ?c   ?b name ?d,?a name ?b,585,0.0,0.0,0,3,56,?a
?a father ?c   ?d father ?c   ?d parent ?b,?a parent ?b,946,0.813953488372093,0.9221556886227545,770,3,835,?a
?c name ?a   ?b name ?c,?a parent ?b,946,0.0,0.0,0,2,76,?a
?c child ?a   ?c spouse ?b,?a predecessor ?b,358,0.1005586592178771,0.16589861751152074,36,2,217,?a
?a successor ?c   ?c parent ?d   ?d hasSpouse ?b,?a hasSpouse ?b,1928,0.06535269709543569,0.7,126,3,180,?a
?c parent ?a   ?c name ?d   ?d name ?b,?a mother ?b,408,0.0,0.0,0,3,39,?a
?c successor ?a   ?d child ?c   ?b parent ?d,?a father ?b,561,0.09803921568627451,0.3691275167785235,55,3,149,?a
?c successor ?a   ?c predecessor ?d   ?b predecessor ?d,?a predecessor ?b,358,0.4553072625698324,0.6468253968253969,163,3,252,?a
?c name ?a   ?d child ?c   ?d mother ?b,?a name ?b,585,0.0,0.0,0,3,28,?a
?c successor ?a   ?c spouse ?d   ?d hasSpouse ?b,?a hasSpouse ?b,1928,0.03993775933609958,0.6260162601626016,77,3,123,?a
?c child ?a   ?d parent ?c   ?d parent ?b,?a predecessor ?b,358,0.33519553072625696,0.40268456375838924,120,3,298,?a
?a child ?c   ?c successor ?d   ?d http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?b,?a http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?b,2652,0.06749622926093514,1.0,179,3,179,?a
?c parent ?a   ?c name ?d   ?b name ?d,?a spouse ?b,865,0.0023121387283236996,0.0032258064516129032,2,3,620,?a
?c predecessor ?a   ?d successor ?c   ?d child ?b,?a child ?b,1508,0.33554376657824936,0.8254486133768353,506,3,613,?a
?a gender ?c   ?d gender ?c   ?b predecessor ?d,?a father ?b,561,0.09090909090909091,0.00098649851058068,51,3,51698,?a
?c predecessor ?a   ?c father ?b,?a successor ?b,354,0.005649717514124294,0.0125,2,2,160,?a
?c name ?a   ?c name ?b,?a marriedTo ?b,15,0.0,0.0,0,2,3,?a
?c name ?a   ?b father ?c,?a name ?b,585,0.0,0.0,0,2,16,?a
?c child ?a   ?c child ?b,?a parent ?b,946,0.004228329809725159,0.0027210884353741495,4,2,1470,?a
?a child ?c   ?c successor ?d   ?b child ?d,?a spouse ?b,865,0.010404624277456647,0.04477611940298507,9,3,201,?a
?a child ?c   ?d parent ?c   ?d name ?b,?a name ?b,585,0.0,0.0,0,3,271,?a
?c child ?a   ?c child ?d   ?d mother ?b,?a parent ?b,946,0.21987315010570824,0.7455197132616488,208,3,279,?a
?c spouse ?a   ?d spouse ?c   ?d http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?b,?a http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?b,2652,0.23529411764705882,1.0,624,3,624,?a
?c father ?a   ?c predecessor ?d   ?d http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?b,?a http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?b,2652,0.05957767722473605,1.0,158,3,158,?a
?c predecessor ?a   ?c mother ?b,?a parent ?b,946,0.003171247357293869,0.02608695652173913,3,2,115,?a
?a parent ?c   ?c successor ?d   ?d predecessor ?b,?a child ?b,1508,0.001989389920424403,0.013333333333333334,3,3,225,?a
?b successor ?a,?a mother ?b,408,0.02696078431372549,0.061452513966480445,11,1,179,?a
?a successor ?c   ?c hasSpouse ?b,?a hasSpouse ?b,1928,0.05134854771784232,0.4925373134328358,99,2,201,?a
?c child ?a   ?c child ?d   ?d father ?b,?a father ?b,561,0.49376114081996436,0.9857651245551602,277,3,281,?a
?a name ?c   ?d name ?c   ?d gender ?b,?a gender ?b,892,0.5033632286995515,1.0,449,3,449,?a
?a father ?c   ?c name ?d   ?d http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?b,?a http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?b,2652,0.14064856711915535,1.0,373,3,373,?a
?a parent ?c   ?d parent ?c   ?d parent ?b,?a mother ?b,408,0.803921568627451,0.48592592592592593,328,3,675,?a
?c successor ?a   ?c parent ?d   ?b spouse ?d,?a parent ?b,946,0.006342494714587738,0.03,6,3,200,?a
?a spouse ?c   ?c successor ?d   ?d hasSpouse ?b,?a hasSpouse ?b,1928,0.04304979253112033,0.5928571428571429,83,3,140,?a
?c spouse ?a   ?d father ?c   ?d hasSpouse ?b,?a hasSpouse ?b,1928,0.09076763485477178,0.8928571428571429,175,3,196,?a
?c predecessor ?a   ?d predecessor ?c   ?b child ?d,?a parent ?b,946,0.007399577167019027,0.044585987261146494,7,3,157,?a
?c predecessor ?a   ?b child ?c,?a spouse ?b,865,0.04277456647398844,0.21637426900584794,37,2,171,?a
?c parent ?a   ?c mother ?d   ?d http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?b,?a http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?b,2652,0.21266968325791855,1.0,564,3,564,?a
?c child ?a   ?d father ?c   ?d mother ?b,?a mother ?b,408,0.35049019607843135,0.959731543624161,143,3,149,?a
?a name ?c   ?c http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?d   ?b http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?d,?a parent ?b,946,0.7832980972515856,0.0005656108597285068,741,3,1310088,?a
?c child ?a   ?d parent ?c   ?b child ?d,?a parent ?b,946,0.38266384778012685,0.8537735849056604,362,3,424,?a
?a father ?c   ?b successor ?c,?a parent ?b,946,0.007399577167019027,0.030434782608695653,7,2,230,?a
?a marriedTo ?c   ?b parent ?c,?a child ?b,1508,0.003978779840848806,0.75,6,2,8,?a
?c child ?a   ?c marriedTo ?b,?a father ?b,561,0.0035650623885918,0.2222222222222222,2,2,9,?a
?c mother ?a   ?c father ?b,?a predecessor ?b,358,0.0111731843575419,0.26666666666666666,4,2,15,?a
?c child ?a   ?b spouse ?c,?a spouse ?b,865,0.0011560693641618498,0.0026954177897574125,1,2,371,?a
?a name ?c   ?c name ?d   ?d gender ?b,?a gender ?b,892,0.08744394618834081,1.0,78,3,78,?a
?c father ?a   ?c parent ?b,?a predecessor ?b,358,0.008379888268156424,0.01327433628318584,3,2,226,?a
?a http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?c   ?d http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?c   ?d spouse ?b,?a child ?b,1508,0.26989389920424406,0.0012591302410909575,407,3,323239,?a
?c child ?a   ?d successor ?c   ?d successor ?b,?a parent ?b,946,0.14482029598308668,0.6035242290748899,137,3,227,?a
?c successor ?a   ?d spouse ?c   ?b predecessor ?d,?a spouse ?b,865,0.003468208092485549,0.10344827586206896,3,3,29,?a
?c parent ?a   ?d child ?c   ?d successor ?b,?a child ?b,1508,0.09350132625994695,0.6467889908256881,141,3,218,?a
?a child ?c   ?c parent ?d   ?b father ?d,?a child ?b,1508,0.19363395225464192,0.874251497005988,292,3,334,?a
?a child ?b,?a spouse ?b,865,0.003468208092485549,0.002737226277372263,3,1,1096,?a
?c child ?a   ?d mother ?c   ?b successor ?d,?a father ?b,561,0.0766488413547237,0.4095238095238095,43,3,105,?a
?a successor ?c   ?d child ?c   ?b parent ?d,?a child ?b,1508,0.09018567639257294,0.6974358974358974,136,3,195,?a
?a spouse ?c   ?b successor ?c,?a predecessor ?b,358,0.00558659217877095,0.058823529411764705,2,2,34,?a
?c parent ?a   ?c child ?d   ?d gender ?b,?a gender ?b,892,0.2163677130044843,0.48737373737373735,193,3,396,?a
?c parent ?a   ?b name ?c,?a predecessor ?b,358,0.002793296089385475,0.038461538461538464,1,2,26,?a
?c successor ?a   ?c spouse ?b,?a parent ?b,946,0.080338266384778,0.41530054644808745,76,2,183,?a
?c child ?a   ?d mother ?c   ?b parent ?d,?a spouse ?b,865,0.0023121387283236996,0.009950248756218905,2,3,201,?a
?c successor ?a   ?b parent ?c,?a child ?b,1508,0.005305039787798408,0.05673758865248227,8,2,141,?a
?c mother ?a   ?c father ?d   ?d successor ?b,?a child ?b,1508,0.029177718832891247,0.5866666666666667,44,3,75,?a
?c predecessor ?a   ?c successor ?d   ?d parent ?b,?a spouse ?b,865,0.012716763005780347,0.06918238993710692,11,3,159,?a
?c name ?a   ?c name ?d   ?d hasSpouse ?b,?a hasSpouse ?b,1928,0.04045643153526971,1.0,78,3,78,?a
?c name ?a   ?c parent ?d   ?d hasSpouse ?b,?a hasSpouse ?b,1928,0.023340248962655602,0.75,45,3,60,?a
?c successor ?a   ?c successor ?b,?a father ?b,561,0.0017825311942959,0.004784688995215311,1,2,209,?a
?a father ?c   ?c gender ?b,?a gender ?b,892,0.226457399103139,0.5771428571428572,202,2,350,?a
?a parent ?c   ?d spouse ?c   ?d gender ?b,?a gender ?b,892,0.1905829596412556,0.46831955922865015,170,3,363,?a
?a mother ?c   ?c gender ?d   ?b gender ?d,?a child ?b,1508,0.0709549071618037,0.0011046187516775751,107,3,96866,?a
?c child ?a   ?c successor ?b,?a child ?b,1508,0.002652519893899204,0.019704433497536946,4,2,203,?a
?c marriedTo ?a   ?c successor ?d   ?d http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?b,?a http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?b,2652,0.001885369532428356,1.0,5,3,5,?a
?a hasSpouse ?c   ?d hasSpouse ?c   ?d predecessor ?b,?a spouse ?b,865,0.10173410404624278,0.000837512967175202,88,3,105073,?a
?c child ?a   ?c marriedTo ?b,?a mother ?b,408,0.00980392156862745,0.36363636363636365,4,2,11,?a
?c successor ?a   ?b father ?c,?a child ?b,1508,0.001989389920424403,0.023809523809523808,3,2,126,?a
?a name ?c   ?c spouse ?b,?a name ?b,585,0.0,0.0,0,2,83,?a
?a parent ?c   ?c predecessor ?b,?a mother ?b,408,0.014705882352941176,0.03333333333333333,6,2,180,?a
?a child ?c   ?c predecessor ?b,?a father ?b,561,0.0071301247771836,0.018691588785046728,4,2,214,?a
?c child ?a   ?c father ?d   ?d hasSpouse ?b,?a hasSpouse ?b,1928,0.11255186721991702,0.33695652173913043,217,3,644,?a
?c predecessor ?a   ?c parent ?d   ?b mother ?d,?a predecessor ?b,358,0.013966480446927373,0.03816793893129771,5,3,131,?a
?a marriedTo ?c   ?c successor ?b,?a child ?b,1508,0.001989389920424403,0.5,3,2,6,?a
?a predecessor ?c   ?c spouse ?d   ?d gender ?b,?a gender ?b,892,0.014573991031390135,0.14772727272727273,13,3,88,?a
?c predecessor ?a   ?c http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?b,?a http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?b,2652,0.11726998491704374,1.0,311,2,311,?a
?a spouse ?c   ?b marriedTo ?c,?a mother ?b,408,0.0024509803921568627,0.3333333333333333,1,2,3,?a
?a mother ?c   ?b predecessor ?c,?a predecessor ?b,358,0.00558659217877095,0.10526315789473684,2,2,19,?a
?a predecessor ?c   ?b child ?c,?a mother ?b,408,0.022058823529411766,0.06870229007633588,9,2,131,?a
?a mother ?c   ?d marriedTo ?c   ?b spouse ?d,?a father ?b,561,0.0035650623885918,0.4,2,3,5,?a
?a parent ?c   ?b spouse ?c,?a mother ?b,408,0.5416666666666666,0.4274661508704062,221,2,517,?a
?a name ?c   ?b name ?c,?a father ?b,561,0.0017825311942959,0.0017094017094017094,1,2,585,?a
?c child ?a   ?d mother ?c   ?d hasSpouse ?b,?a hasSpouse ?b,1928,0.08246887966804979,0.34415584415584416,159,3,462,?a
?a predecessor ?c   ?c child ?d   ?b child ?d,?a predecessor ?b,358,0.6061452513966481,0.6575757575757576,217,3,330,?a
?a child ?c   ?c hasSpouse ?d   ?b hasSpouse ?d,?a predecessor ?b,358,0.33798882681564246,0.000464962572434252,121,3,260236,?a
?a parent ?c   ?b predecessor ?c,?a successor ?b,354,0.00847457627118644,0.02127659574468085,3,2,141,?a
?a predecessor ?c   ?b predecessor ?c,?a parent ?b,946,0.0021141649048625794,0.007692307692307693,2,2,260,?a
?c child ?a   ?c spouse ?d   ?d spouse ?b,?a spouse ?b,865,0.003468208092485549,0.010452961672473868,3,3,287,?a
?a mother ?c   ?d mother ?c   ?d father ?b,?a father ?b,561,0.6078431372549019,1.0,341,3,341,?a
?a mother ?c   ?b successor ?c,?a father ?b,561,0.0053475935828877,0.1111111111111111,3,2,27,?a
?a marriedTo ?c   ?c child ?d   ?d http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?b,?a http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?b,2652,0.004147812971342383,1.0,11,3,11,?a
?c successor ?a   ?b successor ?c,?a parent ?b,946,0.015856236786469344,0.08333333333333333,15,2,180,?a
?c father ?a   ?c mother ?d   ?b parent ?d,?a successor ?b,354,0.1807909604519774,0.4740740740740741,64,3,135,?a
?a mother ?c   ?c spouse ?d   ?d child ?b,?a predecessor ?b,358,0.0223463687150838,0.032388663967611336,8,3,247,?a
?a http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?c   ?d http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?c   ?d parent ?b,?a child ?b,1508,0.23474801061007958,0.0010209849909438055,354,3,346724,?a
?c parent ?a   ?c hasSpouse ?d   ?b hasSpouse ?d,?a mother ?b,408,0.42401960784313725,0.0008807119003013766,173,3,196432,?a
?c spouse ?a   ?c name ?b,?a name ?b,585,0.0,0.0,0,2,168,?a
?b child ?a,?a father ?b,561,0.35472370766488415,0.5574229691876751,199,1,357,?a
?a name ?c   ?c name ?d   ?d father ?b,?a spouse ?b,865,0.0,0.0,0,3,58,?a
?c successor ?a   ?c parent ?b,?a spouse ?b,865,0.0011560693641618498,0.005154639175257732,1,2,194,?a
?c successor ?a   ?b successor ?c,?a predecessor ?b,358,0.027932960893854747,0.04291845493562232,10,2,233,?a
?a spouse ?c   ?c child ?d   ?b predecessor ?d,?a child ?b,1508,0.006631299734748011,0.08771929824561403,10,3,114,?a
?a parent ?c   ?d parent ?c   ?b successor ?d,?a father ?b,561,0.23351158645276293,0.46785714285714286,131,3,280,?a
?a father ?c   ?b predecessor ?c,?a parent ?b,946,0.004228329809725159,0.016260162601626018,4,2,246,?a
?a parent ?c   ?c hasSpouse ?d   ?b hasSpouse ?d,?a spouse ?b,865,0.3398843930635838,0.000964449853528279,294,3,304837,?a
?c marriedTo ?a   ?c child ?b,?a successor ?b,354,0.00847457627118644,0.2727272727272727,3,2,11,?a
?c spouse ?a   ?c spouse ?b,?a parent ?b,946,0.0021141649048625794,0.003780718336483932,2,2,529,?a
?a marriedTo ?c   ?c father ?d   ?d http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?b,?a http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?b,2652,0.004147812971342383,1.0,11,3,11,?a
?c successor ?a   ?c child ?d   ?d parent ?b,?a mother ?b,408,0.12745098039215685,0.40310077519379844,52,3,129,?a
?a mother ?c   ?d mother ?c   ?d parent ?b,?a father ?b,561,0.5026737967914439,0.5035714285714286,282,3,560,?a
?c name ?a   ?d name ?c   ?b parent ?d,?a parent ?b,946,0.0,0.0,0,3,73,?a
?c predecessor ?a   ?c predecessor ?b,?a successor ?b,354,0.031073446327683617,0.03142857142857143,11,2,350,?a
?c name ?a   ?c name ?b,?a spouse ?b,865,0.0,0.0,0,2,72,?a
?c parent ?a   ?d parent ?c   ?d predecessor ?b,?a spouse ?b,865,0.003468208092485549,0.010452961672473868,3,3,287,?a
?a hasSpouse ?c   ?b hasSpouse ?c,?a mother ?b,408,0.5073529411764706,0.0008695469534351306,207,2,238055,?a
?c successor ?a   ?c predecessor ?b,?a mother ?b,408,0.007352941176470588,0.023622047244094488,3,2,127,?a
?c successor ?a   ?c name ?b,?a name ?b,585,0.0017094017094017094,0.008130081300813009,1,2,123,?a
?c child ?a   ?c hasSpouse ?d   ?b hasSpouse ?d,?a parent ?b,946,0.37209302325581395,0.0017576184270313726,352,3,200271,?a
?a parent ?c   ?d mother ?c   ?d father ?b,?a predecessor ?b,358,0.18156424581005587,0.65,65,3,100,?a
?a predecessor ?c   ?c successor ?b,?a predecessor ?b,358,0.030726256983240222,0.03197674418604651,11,2,344,?a
?c child ?a   ?c child ?d   ?d mother ?b,?a mother ?b,408,0.6151960784313726,0.9580152671755725,251,3,262,?a
?a http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?c   ?d http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?c   ?d predecessor ?b,?a child ?b,1508,0.14257294429708223,0.0016190124776915141,215,3,132797,?a
?c successor ?a   ?d child ?c   ?d http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?b,?a http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?b,2652,0.06636500754147813,1.0,176,3,176,?a
?c child ?a   ?c predecessor ?d   ?d successor ?b,?a parent ?b,946,0.11627906976744186,0.5882352941176471,110,3,187,?a
?c father ?a   ?b spouse ?c,?a child ?b,1508,0.000663129973474801,0.0044444444444444444,1,2,225,?a
?a hasSpouse ?c   ?d hasSpouse ?c   ?b mother ?d,?a spouse ?b,865,0.223121387283237,0.0011221517404980492,193,3,171991,?a
?a child ?c   ?c hasSpouse ?d   ?b hasSpouse ?d,?a child ?b,1508,0.9177718832891246,0.0021831856843593043,1384,3,633936,?a
?c mother ?a   ?b successor ?c,?a spouse ?b,865,0.06242774566473988,0.432,54,2,125,?a
?c name ?a   ?d father ?c   ?d http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?b,?a http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?b,2652,0.09992458521870287,1.0,265,3,265,?a
?a hasSpouse ?c   ?d hasSpouse ?c   ?d marriedTo ?b,?a parent ?b,946,0.007399577167019027,0.001398880895283773,7,3,5004,?a
?c child ?a   ?d name ?c   ?d name ?b,?a spouse ?b,865,0.0011560693641618498,0.015625,1,3,64,?a
